,Topic_24,Topic_37,Topic_49,Topic_36,Topic_34,Topic_2,Topic_29,Topic_41,Topic_25,Topic_9,Topic_44,Topic_20,Topic_33,Topic_11,Topic_12,Topic_19,Topic_47,Topic_31,Topic_39,Topic_7
GMEB1,0.9999999999999999,0.9829153306831243,0.8635768997563361,0.8197570032240403,0.6013856391478817,0.47115818945917753,0.6115625672444894,0.46735948346634293,0.5267022518330168,0.0,0.5484845934489907,0.45218427706729647,0.4955079266654495,0.21439750852184292,0.724854574114406,0.344513688790841,0.8184405434340322,0.4212604645732153,0.22034791998459557,0.4068233531641162
GRHL2,0.9999999999999998,0.7422635808584614,0.5420073171033244,0.20868175711490378,0.052281466945778954,0.02432270895105293,0.3127534543941417,0.4037537967879873,0.3834648526648551,0.5831482573918296,0.335706233836339,0.20184033099064014,0.16440936750172597,0.2284775127827039,0.515553457946281,0.2087413679318627,0.0,0.48078187176266485,0.4916561414320555,0.43651650511237083
HES1,0.0,0.055750793803104326,0.3081645805879605,0.2761265376353934,0.7563555714393233,0.2571813676974053,0.8469079776036217,0.5370907575073309,0.4230052709407668,0.37137040552780576,1.0000000000000002,0.7171725743859905,0.8093528545483055,0.5891147289322416,0.3165948979172679,0.6691969648685356,0.38584646820284796,0.3234343550178258,0.2626709980913009,0.3182885301118539
HES5,0.4422527086372977,0.8711951963945629,0.3676175506192556,0.9947445483595366,0.9659297861796555,0.5117609098517065,0.39123323814769817,0.15908179336988615,0.431798418586975,0.05716215287958737,0.7833404101887104,0.24782401427523237,0.19117799235351662,0.1533949837061349,0.35337802006099694,0.0,1.0,0.09112616250477673,0.1066447081866208,0.19634904645038476
HES6,0.24873928146744162,0.2215584358897268,0.38482566179204825,0.9492559122757962,1.0000000000000002,0.4615596314551441,0.5324523467847796,0.404445834045856,0.5967957707449747,0.28018811867445026,0.20359061620780317,0.17507017895462929,0.1500154931970974,0.2151409546339389,0.26773065952482866,0.0,0.7013423561972449,0.010466544572938108,0.1884304537377135,0.3568147784384491
HESX1,0.9169739276228037,0.6679701393231501,0.557799579887116,0.6186947491178183,0.8099298016961998,0.6695159338594878,0.4420561931730458,0.35698337844179817,0.6694880133206433,0.7666495822201653,0.4206562991850318,0.9999999999999998,0.6491335291273843,0.7046253904867907,0.8145289021379238,0.3825630602915966,0.7088107732649271,0.0,0.5787231557252375,0.3933843950230622
HEY2,0.03789490741040946,0.0,0.36749904800225486,0.15439245331061968,0.6398817132090786,0.4517673693960622,0.8334746280369025,0.9651172904374108,0.8882181946457048,0.883497245319022,0.6515940345131956,0.005945869535287751,0.259542836684186,1.0,0.8095643446343843,0.5924015102000924,0.2274591024598407,0.2167527230840831,0.6794236112795189,0.7544313643420852
HEYL,0.3580295893671584,0.6314734798861823,0.0,0.2885242882666494,0.4209238259704076,0.8090084624735303,0.28006488193116924,0.21412207759210572,0.2766147590297517,0.07242516888825401,1.0000000000000002,0.6196803280199021,0.08974002675264131,0.027249166667112856,0.09055612158170984,0.12863344970140128,0.5614488360537417,0.18391648043254166,0.08794324871942333,0.04062741526562419
HHEX,0.31312023021612345,0.39152581479709836,0.46565994368426933,0.3277534677964654,0.2312288808914662,0.41183508925386425,0.40252167447965836,0.2878232618943033,0.23568646178328578,0.11262192378023,0.23227546105189834,0.0,0.09746268060686641,0.223006185215611,0.20664036571515865,0.1377112414187358,0.5494827253761982,0.7813645343816524,0.6807881790465122,1.0
HIF1A,0.0712503964092116,0.0,0.12085651030843625,0.2614042551575291,0.5046379305860785,0.36193781299611605,0.43566608456867295,0.30487075655149787,0.28644100898515057,0.6181688356520926,0.465235873351698,0.9999999999999999,0.6028865502976745,0.7251823643036895,0.34044905744753673,0.6287259045247214,0.06651231371294508,0.5032815602527564,0.2661722852259696,0.47873609696325514
HLX,0.9887302259477246,0.4460417142973907,0.2990025315089806,0.10342187513969714,0.0,0.39210640837081456,0.01866350866933031,0.014051031503187206,0.1812544881849416,0.45936712420348536,0.7021841340781017,0.20419241220522188,0.7738066293116195,0.5779856935489334,0.44449199741997525,0.9999999999999998,0.5201887594357062,0.36139754313751604,0.20054945318997963,0.8948901226993284
HMGA2,0.10437837596420813,0.06683487083218381,0.04795287650381419,0.0,0.4849813345682695,0.30853624494918225,0.7839979960961259,0.9999999999999998,0.40218140860531165,0.3032201975475201,0.15949961411814834,0.001644148225420805,0.4263889805875463,0.6009563810267804,0.2793188088234257,0.7881957727867468,0.13730690540962687,0.26318111187344767,0.21906856735094066,0.18845976059294994
HNF4G,0.28360959654970985,0.40450314580817337,0.605259865062329,0.4972869562711174,0.2903819024594845,0.29417646236180706,0.2755203325649662,0.22489098018448572,0.30952112714353663,0.46086298409992854,0.39299070194908914,1.0,0.0,0.3643363644584451,0.40490395921477196,0.23535164967893862,0.4774519473062443,0.6285166601364914,0.61857311434645,0.5365589907628608
HOXD1,0.2093937410195437,0.2611663591884863,0.3534218717883062,0.8233746389540602,0.9084394613613953,1.0,0.8312116827911193,0.9540067516538755,0.8940785180198869,0.0,0.35672771738462106,0.06399404334762723,0.15581993551994808,0.18193746152697446,0.6654753009206309,0.07847733405138443,0.950203784551009,0.028002286828463147,0.573000704289013,0.28523465736440534
HSF1,0.38095347707349747,0.39822936723486957,0.5827446165653947,1.0,0.5457659619084949,0.2015796492043962,0.5535568825217916,0.21907013689525656,0.2549160735750955,0.26975842448954657,0.06133214466940862,0.44421723294312043,0.4131032907543468,0.2100959646335694,0.47582298681810986,0.13556643553761827,0.4357038240167741,0.16601430087014513,0.0,0.13386216115978833
IKZF1,0.7798808099052954,1.0,0.3274660474059959,0.3292905244870861,0.031220958891546968,0.19870356606821082,0.0756337560871469,0.10460753875730089,0.11143760539193298,0.0,0.09521476816028884,0.04750691332056722,0.11027153436629034,0.144390149426587,0.17860007078580992,0.10622067010132719,0.24951187316426693,0.5144297798110029,0.7062835636239817,0.4945996367059327
IKZF2,0.18620207562638913,0.15273642433631673,0.1763542830457896,0.016722026633690712,0.18788665495246692,0.410196405625848,0.0,0.22320052252477618,0.3295918630068211,0.13226713937352175,0.3672887017917359,0.6173673125875354,0.08399000771358556,0.2757074702878679,0.4083368071247926,0.1077030879523313,0.04319723939592679,0.4016114484193707,1.0000000000000002,0.2666229162092064
IKZF3,0.6517823554680515,0.7771305064371712,1.0000000000000002,0.81624526195259,0.4961252051038165,0.579449612710657,0.5199162731688665,0.2889499385913237,0.6825831654317536,0.6918515296873935,0.6863426303062836,0.45299652161275583,0.5943731479744243,0.0,0.7136820760809892,0.2604441055803972,0.9346569303286227,0.7835150746328889,0.353165946429568,0.7527785548716743
IRF1,0.18604032736263543,0.12143900039705935,0.40364588148624725,0.0,0.23419459793885966,0.14484748299448413,0.35042115712120914,0.1727999005881583,0.42552209651708905,0.5576251307851398,0.7035613445676713,0.77038093080578,0.4988979637074896,0.9999999999999999,0.5440418472245246,0.7095683221359791,0.32060732339656794,0.41069721466061504,0.24821919520043567,0.5374109194658959
IRF4,0.3270985373053267,0.6282938386472856,0.2714961659006373,0.606969231756044,0.5781672418117624,1.0,0.12699311202964936,0.21811104466782577,0.4929227395976684,0.01983030474674946,0.1610264244772721,0.0,0.03102192741379478,0.11755358746665195,0.3212714259675705,0.2917583757438882,0.7820399156412442,0.21661928422638732,0.538639262329152,0.31314473789397756
IRF5,0.31225861174457864,1.0,0.0871870842842728,0.44202656862431305,0.11547156869463077,0.17503888423597153,0.12115712660560302,0.1968863196081207,0.15925146106447463,0.0,0.18788530333895798,0.09620217931215058,0.10531703586792979,0.15396479437853078,0.1149273024424764,0.054102291478147935,0.4427333431428854,0.1758147895131475,0.228233142421925,0.24338745225096287
IRF7,0.1446089785572211,0.0,0.5866545304441104,0.8423802723011022,0.3707824957752093,0.40507421108940833,0.7597549025664214,0.5082590867275034,0.5620738963739591,0.9964102925845417,0.823209012894546,0.9251836423222055,0.977189822109539,0.3930678797313696,0.7644853719074207,0.4297592902588303,0.9895215206247425,0.27627769631936516,0.1513278634319486,0.9999999999999998
IRF8,0.6351912338612486,0.9217372600253264,0.8631504606803522,0.3464227028018469,0.013157240263502679,0.17391916650967992,0.0,0.10788774053022537,0.1488668889956945,0.03600830015957357,0.3317456687586871,0.1352560836195587,0.035882235212961355,0.07215055873657189,0.1995428271809549,0.2026376178918869,0.5891470693028287,0.6614338652688805,0.5766877648895712,1.0
JUN,0.36117232440735303,0.051753053240763736,0.5983375230578523,0.281934685654607,0.5529727186314666,0.23054143373998426,0.30731457229933,0.15136473081902002,0.585382672023697,0.7730090983378639,0.79196580454969,0.838477220216481,0.6907210540636239,0.8963355241752986,0.8207581168074538,1.0000000000000002,0.28846510618829435,0.3094273738526132,0.0,0.5663093078038373
JUNB,0.278717574572645,0.12836028210263906,0.2941966856464139,0.320379340015709,0.43153180008621717,0.36613987351337396,0.5691178487372763,0.29418850579415645,0.5227680956826268,0.586583807186899,0.736558460241435,0.6405750026000046,0.9999999999999998,0.9776163969673963,0.7097103353322882,0.9589227690219266,0.4412456963111313,0.40126700371525037,0.0,0.5400798030990395
JUND,0.3133130856405011,0.1958152155086761,0.4573625738665823,0.29319743399940834,0.489322526990142,0.1826920264052636,0.4884284861834649,0.15038800266399077,0.4023209941402113,0.7646706936776253,0.5097992424914917,1.0000000000000002,0.8612377212120279,0.7307983225058117,0.691018659300797,0.7410304258835085,0.3630303264411936,0.48419466394789556,0.0,0.5192037442497168
KLF12,0.6168496093513575,1.0,0.6748069376100093,0.5992655012247262,0.49995594935241894,0.5449741522801125,0.686427561181347,0.9569261309744491,0.2713412362608497,0.5791362813859181,0.160309555178764,0.5055306193993644,0.3455709048592107,0.27024993089755,0.28630585194819724,0.0,0.13539375008210686,0.6444832668595625,0.8250939180627269,0.4876897240341477
KLF13,0.0,0.1799528262177299,0.05122644319313996,0.8387088440022159,0.5820231704822765,0.6417710511967438,0.37348730972388133,0.2927071201609801,0.7806465949604176,0.6359589898163798,0.3243095774105149,0.7235611186413309,0.3028686526340949,0.3746813809919547,0.5416468430924579,0.35994610688088025,0.04606395208370895,0.7614888126325454,1.0000000000000002,0.6573018187570743
KLF2,0.4617903111296664,0.5022169080462209,0.3636673579194014,0.10867016784774275,0.3395137699471491,0.13323410598160723,0.2907261748072665,0.14432492349361659,0.3933986716399349,0.5268925985666653,1.0,0.7244933917404501,0.798926902081718,0.5110020045811301,0.3936615586926666,0.886399459697544,0.5909448651203721,0.5247334764915215,0.0,0.6020659897690228
KLF4,0.0,0.00987642336730743,0.17930004864890525,0.2671548253158197,0.6061080050172122,0.46358010022963936,0.5158853689850555,0.3784065701145747,0.6911840940969626,0.5134637024811928,0.5753460107420428,0.552670955092694,0.7823086193269077,1.0,0.6590120899889748,0.9800583875812633,0.5194059805239448,0.539292719451932,0.3697552784421184,0.5434185369066166
KLF5,0.13096684279761328,0.16857974000524756,0.26536756826398167,0.11227402791147312,0.05274521762011747,0.17275755965005646,0.22403641909155192,0.3829973620045194,0.20303792158934708,0.5795127151986327,0.16768332422516408,0.3067234115190731,0.5801782776174932,1.0,0.35086347899240944,0.9211027967881494,0.0,0.4609538903092789,0.4030757075716279,0.3691470034404879
LEF1,0.25889150153621765,0.26771183159669965,0.33570151109993873,0.45379292788041026,0.1505150977238897,0.4023813918724294,0.6105279024471715,1.0,0.5266752018831572,0.4548923441379551,0.3470007669678632,0.06277434139491395,0.0,0.4846127249490291,0.43303801803237707,0.4280255065122577,0.4689737675343677,0.3274021261695338,0.46016103320217216,0.3544383476456566
LYL1,0.34540915939117844,0.4439444117912714,0.44809326295409724,0.9999999999999999,0.2821179413162639,0.6178157511458114,0.26089048519598146,0.10604772817969926,0.22787320691501933,0.0,0.2247257208973672,0.3250217733643802,0.416563844022248,0.12133571761880269,0.20567428165457546,0.11307302855779278,0.8885285666154606,0.2905065889514441,0.07739761642618437,0.6228534002342415
MAF,0.1923926610038761,0.554993431943324,0.506842096529568,0.10252928821215512,0.0,0.08395919822779341,0.2212728194241932,0.27328984114817856,0.12118695986150796,0.6811082282553164,0.5398126026209144,1.0,0.8508439206177855,0.9140377599901436,0.4318390305666009,0.6651362362541159,0.44949377806604274,0.5852125028756162,0.4002343005718396,0.6921834245930966
MAFB,0.7796387251590897,0.720702464742943,0.9754032599515383,0.2613578000073559,0.20636115672729327,0.18294456263690262,0.12893376514946225,0.0,0.11082428714934278,0.5113103726353354,0.4717288619481526,0.728975321278152,0.9999999999999998,0.6883845555760837,0.5576378007093066,0.765988576183003,0.4339646649598497,0.5310374654562489,0.46458354283651887,0.6530178235239343
MAFF,0.1855975981367073,0.3222474230992559,0.046591231696289315,0.17825598593323244,0.381969825974836,0.2843949197713783,0.5490318346138529,0.21883930140971475,0.38376509304795314,0.30852385185196807,0.3218990686745108,0.4330320787739025,0.6690443146354313,0.9999999999999999,0.2961128645927297,0.6935683183802616,0.0,0.16812971326544945,0.09132255659350308,0.21853760370241382
MAFK,0.6785572201640961,0.6951111779773342,0.4410477561929993,0.3133286573533799,0.14392281352117076,0.09554952988348164,0.26696047689090285,0.15276411062915685,0.3988731737951192,0.16532222461296775,0.4075145188988851,0.0,0.48626247130568667,0.9729290944415248,0.6239600733434814,1.0,0.33544330923276,0.12162854754862573,0.1774441737248409,0.2132629840415069
MEF2A,0.13737416686094972,0.343463524914675,0.0,0.4315673000555714,0.20646176465810906,0.5011602360650474,0.4237794180677875,0.6841626055424784,0.6341907723471379,0.3046833199168507,0.27609599759188497,0.35605460740004646,1.0,0.6513978965047452,0.8658811079201744,0.9050669135147201,0.45606828751053474,0.6099191844036574,0.5400965637327987,0.5013731209034714
MEF2C,0.9117010455574601,0.3630125301272933,0.7868856402938824,0.5282171348736611,0.7374697665094836,0.46122617972772084,0.5811349436074458,0.7082633140305259,0.6922376565065089,0.33522875685859455,0.2547326324935886,0.3937827762832622,0.0,0.8185925206566511,1.0000000000000002,0.2791335758655069,0.524687991212309,0.5798271447163945,0.6304037123566937,0.6424492944314435
MEIS1,0.12071729840892087,0.007971995307091029,0.2553763854007558,0.04327583263230861,1.0,0.33344187874465403,0.6120309009470691,0.36236231414056175,0.15086361628444067,0.24524255530198213,0.02717183162066683,0.24126522856038968,0.0430891940214051,0.28222197154878814,0.047426716411238634,0.0,0.03409727552722497,0.10205173311023474,0.35736508531051603,0.2053822393443553
MEOX2,0.07482465339596345,0.08114912020878479,0.41047055610391303,0.08131662155460473,0.2711397744133589,0.051062971506593946,0.3726234049837872,0.40966854524913576,0.29241533770316475,0.6242281409145175,0.3174821290843167,0.9999999999999999,0.2895895407593274,0.6310607432232553,0.26435629862023113,0.2977374439619147,0.0,0.46414329881120897,0.38072528226997115,0.4349187230112439
MITF,0.3862261296496673,0.35233894927781617,0.374316893183961,0.09436176697111986,0.0,0.6979314446718935,0.1215357148382159,0.6329725596667327,0.3087476284274584,0.4301752608942694,0.37668609160002864,0.2558950740940851,0.2309273463677589,0.33922863861213615,0.16495668852542922,0.12255274269251026,0.26785373409479996,0.4896648930427189,0.9999999999999999,0.6030290427848627
MXI1,0.9641606738643276,0.529985873560864,0.6109126437936709,0.3819857066381327,0.7727469363277684,0.43645968813676816,0.21427333527272863,0.0,0.43006970806086886,0.26267261299394784,0.8202892325247544,0.598283819362794,0.05835850481257543,0.5309119570664667,0.5194763801419096,0.2582961088753539,0.21402749033261537,0.30380521049069786,1.0,0.6108799952092647
MYBL1,0.47439138464107744,0.4372405363292726,0.39179356502707874,0.5662235465763183,1.0,0.05277512339257706,0.9714762726431143,0.1504543223331627,0.3856184973944643,0.5154775733624537,0.4033253682872484,0.8554204003114938,0.11446039079584391,0.18713236506941566,0.5543709325091344,0.11015953274713164,0.0,0.3043566552164316,0.5172681009717284,0.1393727469699173
MYC,0.3468909965357576,0.0,0.9356735203945825,0.46778675932555425,1.0,0.4569661055008891,0.5289421179913472,0.4369981952395552,0.6879954242344901,0.31598468087297915,0.4055852094609953,0.6992442312636422,0.524319808213642,0.780787233750682,0.4608897222655364,0.8457227357712367,0.5914072125275494,0.09765763435493713,0.09275695206779133,0.301681198046007
MYT1L,0.9269645675993833,1.0,0.37479543882253896,0.4217634912433941,0.5197496945718972,0.5156768682468212,0.38146835709620996,0.5736426310003175,0.28965073926457685,0.10352143167993255,0.3463065313220991,0.12304582878432657,0.08879460775749048,0.0,0.16935574723518076,0.021940237188350975,0.2999871638308508,0.2349372413291908,0.5193738680666018,0.10893526634843109
NFATC1,0.0,0.0816097034157739,0.2309768838662999,0.844663277501963,0.9607873519391578,1.0,0.7786605379680461,0.5567781682466041,0.733241604439485,0.08657343625806868,0.38022474622547653,0.1742448094067085,0.04843820131126242,0.21473198191697207,0.4609515449421989,0.052515255088019686,0.8884221565543183,0.4855851379776598,0.8002364487196462,0.28089288720082395
NFATC2,0.20844361964695024,0.4225927865714544,0.039307454849188295,0.033128878278619656,0.0,0.0762226884031354,0.5924528825039111,0.62082992440837,0.48434351681672505,0.7135965965068701,0.9494699431400037,0.7210282300701844,0.5950923824230413,0.787526097352551,0.37535983601801015,0.9999999999999999,0.23434519915172147,0.7472628607190243,0.30624619946819465,0.40999890029280384
NFIA,0.8050121494964522,0.8523022482712928,0.970593904946988,1.0,0.8704516948347201,0.20205550028360797,0.33141270067089224,0.2806118841106513,0.7439649464820417,0.5653707420597383,0.945118707932874,0.5933059418989535,0.1870355684260363,0.08426118207786182,0.5319737268342388,0.0,0.6730385700157124,0.9322244183538602,0.5652116541892558,0.5932755136195405
NFIL3,0.08734991564287409,0.045208916318419945,0.0,0.3109143187374257,0.49052487365615693,0.4138832161447552,0.46608826359819533,0.44648798191531536,0.8196047351447437,0.23880771447539573,0.6856936546177361,0.5437727170354192,0.39603947529816397,0.9249584480992259,0.792976999023431,1.0,0.44340232543965685,0.10088639896481322,0.11926927359910011,0.3701770420956976
NFKB1,0.1977699012650198,0.2116369101839577,0.1418710496263873,0.27034634932930723,0.0,0.39131139084252786,0.15113294426161739,0.2935499141591478,0.42505615873773306,0.5412546425052558,0.38148856690756605,0.47261547585945496,0.5602997680200026,0.9999999999999998,0.5078110042932331,0.7247524902865456,0.19281318809842807,0.4594403668552127,0.8306390903308918,0.4991050676461426
NFKB2,0.13961278838409474,0.0,0.42094694216281126,0.28017875791797875,0.4136177047533517,0.4918863327504047,0.2872436749631727,0.0018831261101838193,0.23413763582183555,0.13683288030908936,0.2623604957857857,0.14179910989060796,0.3193712402779233,1.0,0.37531549771337935,0.5685312230356715,0.28547305562960124,0.05665562084350406,0.12486480223615903,0.4381568126741938
NKX6-2,0.2973512112664689,0.41549856668518703,0.3138899482308989,0.3050262139754688,0.14312341198304715,0.8627445751084438,0.14422612596092652,0.1272574802509793,0.16249298270110882,0.0,0.03544610311123428,0.06827311526240823,0.04306051673749636,0.10009479755335429,0.09613368586740825,0.010457054794212745,0.4063094820306048,0.08409497403647717,0.9999999999999999,0.4227796304326292
NPAS2,0.6826634151451766,1.0,0.1963840340778713,0.0680199359571188,0.0,0.23033373262496915,0.09929877553371275,0.1235357955452161,0.06814736467192467,0.3374277684313305,0.14929251183594316,0.04288087663224843,0.4855654941920703,0.3958618814477467,0.12480740230509446,0.5063917795657412,0.15722374030618053,0.32555263556214675,0.3825319025330739,0.24333712181914013
NR1D1,0.9257716065266131,0.6672723230765281,0.5243272051637919,0.5798930341089195,0.6660900075802467,0.21895065453098495,0.420514539949308,0.07595055965194808,0.51385750918026,0.7338188359844355,0.566906672095626,0.6118242391967406,0.9589122513600703,0.8170981501524552,0.75221093582058,1.0,0.45469811729455123,0.34225831001571594,0.0,0.48756281180017536
NR1I2,0.9499800365280945,1.0,0.44547864930206316,0.7622537453204751,0.2458131738639211,0.7872667334994053,0.4196294331785023,0.7416827760422854,0.38571413243777475,0.011946934458195169,0.17929745050594825,0.23319694295824367,0.5373556218564597,0.0,0.2337998942750552,0.06156915858355516,0.5911767482197677,0.24219356033291928,0.6504985342141111,0.28574957192644246
NR2F2,0.10643869286664492,0.0364499615842348,0.26084313414366045,0.8445302193526906,0.9108669899413665,0.718981509602791,0.8361001138262611,1.0,0.9861272106127227,0.5100872092744346,0.6709440893352833,0.0,0.6059821218274438,0.6053461789902473,0.9905595132188098,0.3964912806059151,0.9653914079963456,0.3087014087430108,0.33062381119476447,0.3182176127636335
NR3C2,0.32202102531904564,0.6959736671593304,0.38253737560532186,0.19333286989455778,0.01497729854951968,0.6828701191839675,0.041928665877018156,0.1463796418357417,0.0,0.43839063674137013,0.27809958393764167,0.8617202573258989,0.37668741611514966,0.460458049208172,0.39422794923555515,0.2529624172671008,0.22278436961054982,0.6863376503905132,1.0,0.411220617342269
NR4A1,0.22478478296536464,0.049393812708292906,0.18960096870361065,0.5543393550076559,1.0,0.6658242804191614,0.8595925215296543,0.5047959928391377,0.6830143172660432,0.21288612138544893,0.6115289789435718,0.2046920854357377,0.0,0.8742763141644332,0.8720997450851353,0.2696018575511592,0.9612285472521238,0.26245666802971446,0.0553970719212622,0.20319514590702492
NR4A2,0.056673238170382945,0.0,0.393214496246853,0.46178989859869735,0.9979476531818349,0.4567917476839948,0.7147770087952457,0.7025361714420159,0.8734644147078091,0.5686402573309565,0.6892453711520666,0.6610736213360643,0.3506657827694709,0.976119869511712,0.9999999999999999,0.7030392342501323,0.658024582969757,0.5140006292617659,0.7118606721461206,0.6484153233342765
NR4A3,0.17649738459976116,0.0,0.12852917540937658,0.359125613159044,0.6889207199895645,0.5437052413746318,0.44340404296559754,0.2996762845424813,0.5953475649046388,0.6544470420457741,0.7385636989424827,0.6599926955522494,0.5800374139022454,0.9999999999999999,0.7624606693953978,0.7329741509488147,0.5437152168705207,0.5322516412714212,0.2857921292780503,0.48194809491125723
NR5A2,0.553293750366084,0.4428225780144912,0.3812136514103942,0.5841931101234514,1.0,0.8645784409650816,0.6414448158613748,0.7980321698724806,0.6636563953036123,0.0,0.35938076244136175,0.03802452313831062,0.05513977539022663,0.08212924087676865,0.47083650106740826,0.1497204958133801,0.7463392962034929,0.2891903098643557,0.7811280071449604,0.22628504513695957
OLIG1,0.0,0.042481366953719346,0.11937444508570016,0.36913482879692466,0.9999999999999998,0.5358502385550172,0.7918593931883322,0.5535304255896036,0.6983806741056031,0.8720510128970052,0.3428852957935505,0.8299713633668668,0.7167157725642459,0.25372032372082026,0.2884546786220325,0.16526458540541833,0.6356813533938048,0.42804099202882456,0.39318273094004635,0.5406348497155813
PAX2,1.0,0.7525210685015045,0.8999620967100597,0.48650746986123555,0.14208874452017856,0.4037002311334827,0.29761541242239237,0.4064242380968674,0.1135340281339719,0.08068722792902822,0.18883354752806897,0.0,0.11308746531435737,0.03999115790677882,0.12164883621246364,0.19082302990659844,0.4939332179204439,0.3228243540443107,0.5958859321358716,0.32747352255911605
PAX3,0.26723840413255273,0.2964225756900962,0.4768005624097408,0.6505182365154805,1.0,0.7143819319549471,0.8079323847675328,0.8817204599138058,0.9858026585711099,0.45325877387173485,0.5412624263773249,0.0,0.5896708254759109,0.1026529232904489,0.5798665272276379,0.19189787387015633,0.7163476417699216,0.3996691843347092,0.5391053319215808,0.42808623966325243
